Sr#,PSID,Month,WMC,Division,District,Tehsil,Office,UC,Billing Category,Amount,Fine,Bill PDF,Channel,Paid Date,Paid Amount,Status,Active
1317,26770110100915018401,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16107-area-5525-03-03-27.pdf,1Bill,"Nov 20, 2025",500,paid,1
1318,26770110100915018237,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16042-area-5542-03-03-01.pdf,1Bill,"Nov 20, 2025",500,paid,1
1319,26770110100915026108,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16100-area-5525-03-03-23.pdf,1Bill,"Nov 20, 2025",300,paid,1
1320,26770110100915006219,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-9, Islam Pura, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-15979-area-5531-03-02-41.pdf,1Bill,"Nov 20, 2025",300,paid,1
1321,26770110100915009675,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16054-area-5526-03-03-05.pdf,1Bill,"Nov 19, 2025",300,paid,1
1322,26770110100915018476,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16132-area-5539-03-03-36.pdf,OTC/Cash,"Nov 19, 2025",300,paid,1
1323,26770110100915002201,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16058-area-5526-03-03-06.pdf,1Bill,"Nov 19, 2025",500,paid,1
1324,26770110100915009612,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16030-area-5542-03-02-55.pdf,1Bill,"Nov 19, 2025",300,paid,1
1325,26770110100915009909,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16031-area-5542-03-02-56.pdf,1Bill,"Nov 19, 2025",300,paid,1
1326,26770110100915002145,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16018-area-5542-03-02-52.pdf,1Bill,"Nov 19, 2025",300,paid,1
1327,26770110100915021169,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16044-area-5542-03-03-01.pdf,1Bill,"Nov 19, 2025",500,paid,1
1328,26770110100915013614,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-8, Zafar ColonyLehman Pura, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-15913-area-5530-03-02-17.pdf,1Bill,"Nov 19, 2025",300,paid,1
1329,26770110100915006196,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-18, City I, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16226-area-5540-03-04-15.pdf,1Bill,"Nov 19, 2025",500,paid,1
1330,26770110100915016411,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16123-area-5533-03-03-33.pdf,1Bill,"Nov 19, 2025",300,paid,1
1331,26770110100915003859,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16205-area-5543-03-04-06.pdf,1Bill,"Nov 19, 2025",300,paid,1
1332,26770110100915013951,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16182-area-5535-03-03-56.pdf,1Bill,"Nov 19, 2025",300,paid,1
1333,26770110100915017604,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16041-area-5542-03-03-00.pdf,1Bill,"Nov 19, 2025",500,paid,1
1334,26770110100915013764,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-10, Kot Farid, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16154-area-5532-03-03-46.pdf,1Bill,"Nov 19, 2025",300,paid,1
1335,26770110100915002039,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16190-area-5536-03-04-00.pdf,1Bill,"Nov 19, 2025",300,paid,1
1336,26770110100915029745,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-83, Chak 50/NB, Sargodha",Domestic Rural Upto 5 marla,200,20,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16329-area-5311-03-04-52.pdf,1Bill,"Nov 19, 2025",200,paid,1
1337,26770110100915004751,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16206-area-5543-03-04-06.pdf,1Bill,"Nov 19, 2025",300,paid,1
1338,26770110100915029771,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-67, Chak 82/NB, Sargodha",Domestic Rural Upto 5 marla,200,20,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16282-area-5289-03-04-34.pdf,1Bill,"Nov 19, 2025",200,paid,1
1339,26770110100915008715,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16029-area-5542-03-02-55.pdf,1Bill,"Nov 19, 2025",300,paid,1
1340,26770110100915009551,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16053-area-5526-03-03-05.pdf,1Bill,"Nov 19, 2025",300,paid,1
1341,26770110100915019450,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16108-area-5525-03-03-28.pdf,1Bill,"Nov 19, 2025",500,paid,1
1342,26770110100915004155,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16023-area-5542-03-02-53.pdf,1Bill,"Nov 19, 2025",300,paid,1
1343,26770110100915016809,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16036-area-5542-03-02-57.pdf,OTC/Cash,"Nov 19, 2025",300,paid,1
1344,26770110100915002751,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Above 5 to 10 marla,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16117-area-5533-03-03-31.pdf,1Bill,"Nov 19, 2025",500,paid,1
1345,26770110100915019614,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16070-area-5526-03-03-12.pdf,1Bill,"Nov 19, 2025",500,paid,1
1346,26770110100915009155,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16030-area-5542-03-02-55.pdf,1Bill,"Nov 19, 2025",300,paid,1
1347,26770110100915003677,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16210-area-5543-03-04-09.pdf,1Bill,"Nov 19, 2025",500,paid,1
1348,26770110100915014584,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16198-area-5536-03-04-04.pdf,1Bill,"Nov 19, 2025",300,paid,1
1349,26770110100915004339,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16025-area-5542-03-02-53.pdf,1Bill,"Nov 19, 2025",300,paid,1
1350,26770110100915014582,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16198-area-5536-03-04-04.pdf,1Bill,"Nov 19, 2025",300,paid,1
1351,26770110100915021930,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16147-area-5539-03-03-43.pdf,OTC/Cash,"Nov 19, 2025",500,paid,1
1352,26770110100915014561,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16182-area-5535-03-03-56.pdf,1Bill,"Nov 19, 2025",300,paid,1
1353,26770110100915005335,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16058-area-5526-03-03-06.pdf,1Bill,"Nov 19, 2025",500,paid,1
1354,26770110100915009289,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16030-area-5542-03-02-55.pdf,1Bill,"Nov 19, 2025",300,paid,1
1355,26770110100915016737,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16059-area-5526-03-03-07.pdf,1Bill,"Nov 19, 2025",300,paid,1
1356,26770110100915019591,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16108-area-5525-03-03-28.pdf,1Bill,"Nov 19, 2025",500,paid,1
1357,26770110100915019470,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16070-area-5526-03-03-12.pdf,1Bill,"Nov 19, 2025",500,paid,1
1358,26770110100915004500,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16025-area-5542-03-02-53.pdf,1Bill,"Nov 19, 2025",300,paid,1
1359,26770110100915019727,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16043-area-5542-03-03-01.pdf,1Bill,"Nov 19, 2025",500,paid,1
1360,26770110100915001896,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-16, Muqam-e-Hayat I, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-15880-area-5538-03-02-04.pdf,1Bill,"Nov 19, 2025",300,paid,1
1361,26770110100915009508,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16030-area-5542-03-02-55.pdf,1Bill,"Nov 19, 2025",300,paid,1
1362,26770110100915005604,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16096-area-5525-03-03-22.pdf,1Bill,"Nov 19, 2025",500,paid,1
1363,26770110100915002974,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16183-area-5535-03-03-57.pdf,1Bill,"Nov 19, 2025",500,paid,1
1364,26770110100915004646,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16092-area-5525-03-03-20.pdf,1Bill,"Nov 19, 2025",300,paid,1
1365,26770110100915009021,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16052-area-5526-03-03-05.pdf,1Bill,"Nov 19, 2025",300,paid,1
1366,26770110100915008911,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-22, Istaqlalabad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16238-area-5544-03-04-19.pdf,1Bill,"Nov 19, 2025",300,paid,1
1367,26770110100915004676,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16206-area-5543-03-04-06.pdf,1Bill,"Nov 19, 2025",300,paid,1
1368,26770110100915034370,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","UC-63, Chak 58/NB, Sargodha",Domestic Rural Above 5 to 10 marla,200,20,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16356-area-5285-03-05-01.pdf,1Bill,"Nov 19, 2025",200,paid,1
1369,26770110100915014408,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16182-area-5535-03-03-56.pdf,1Bill,"Nov 19, 2025",300,paid,1
1370,26770110100915029120,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16221-area-5543-03-04-13.pdf,1Bill,"Nov 19, 2025",500,paid,1
1371,26770110100915017636,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16041-area-5542-03-03-00.pdf,1Bill,"Nov 19, 2025",500,paid,1
1372,26770110100915002933,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-11, City II, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16113-area-5533-03-03-30.pdf,1Bill,"Nov 19, 2025",300,paid,1
1373,26770110100915017643,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16041-area-5542-03-03-00.pdf,1Bill,"Nov 19, 2025",500,paid,1
1374,26770110100915031841,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16069-area-5526-03-03-11.pdf,1Bill,"Nov 19, 2025",300,paid,1
1375,26770110100915003324,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16091-area-5525-03-03-20.pdf,OTC/Cash,"Nov 19, 2025",300,paid,1
